model,family,tier,task,created,log_file,item_id,correct,tom_dimension,tom_construct,validated_age_band,age_lo,age_hi,age_mid,dim_rank,literature_basis,date_years,release_date,params_b,log_params
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,DBEL_04,1,Diverse Beliefs,Belief reasoning,4-5 yrs,4.0,5.0,4.5,1,Wellman & Liu (2004) ToM Scale - Diverse Beliefs task,0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,DBEL_05,1,Diverse Beliefs,Belief reasoning,4-5 yrs,4.0,5.0,4.5,1,Wellman & Liu (2004) ToM Scale - Diverse Beliefs task,0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,DBEL_06,1,Diverse Beliefs,Belief reasoning,4-5 yrs,4.0,5.0,4.5,1,Wellman & Liu (2004) ToM Scale - Diverse Beliefs task,0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,DBEL_07,1,Diverse Beliefs,Belief reasoning,3-4 yrs,3.0,4.0,3.5,1,Wellman & Liu (2004) ToM Scale - Diverse Beliefs task,0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,DBEL_08,1,Diverse Beliefs,Belief reasoning,3-4 yrs,3.0,4.0,3.5,1,Wellman & Liu (2004) ToM Scale - Diverse Beliefs task,0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,DBEL_09,1,Diverse Beliefs,Belief reasoning,4-5 yrs,4.0,5.0,4.5,1,Wellman & Liu (2004) ToM Scale - Diverse Beliefs task,0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,DBEL_10,1,Diverse Beliefs,Belief reasoning,3-4 yrs,3.0,4.0,3.5,1,Wellman & Liu (2004) ToM Scale - Diverse Beliefs task,0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,DBEL_11,1,Diverse Beliefs,Belief reasoning,3-4 yrs,3.0,4.0,3.5,1,Wellman & Liu (2004) ToM Scale - Diverse Beliefs task,0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,DBEL_12,1,Diverse Beliefs,Belief reasoning,4-5 yrs,4.0,5.0,4.5,1,Wellman & Liu (2004) ToM Scale - Diverse Beliefs task,0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,DBEL_13,1,Diverse Beliefs,Belief reasoning,4-5 yrs,4.0,5.0,4.5,1,Wellman & Liu (2004) ToM Scale - Diverse Beliefs task,0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,DD_01,1,Diverse Desires,Desire / intention inference,2-3 yrs,2.0,3.0,2.5,0,Wellman & Liu (2004) ToM Scale - Diverse Desires task,0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,DD_02,1,Diverse Desires,Desire / intention inference,2-3 yrs,2.0,3.0,2.5,0,Wellman & Liu (2004) ToM Scale - Diverse Desires task,0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,DD_03,1,Diverse Desires,Desire / intention inference,2-3 yrs,2.0,3.0,2.5,0,Wellman & Liu (2004) ToM Scale - Diverse Desires task,0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,DD_04,1,Diverse Desires,Desire / intention inference,3-4 yrs,3.0,4.0,3.5,0,Wellman & Liu (2004) ToM Scale - Diverse Desires task,0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,DD_05,1,Diverse Desires,Desire / intention inference,2-3 yrs,2.0,3.0,2.5,0,Wellman & Liu (2004) ToM Scale - Diverse Desires task,0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,DD_06,1,Diverse Desires,Desire / intention inference,3-4 yrs,3.0,4.0,3.5,0,Wellman & Liu (2004) ToM Scale - Diverse Desires task,0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,DD_07,1,Diverse Desires,Desire / intention inference,2-3 yrs,2.0,3.0,2.5,0,Wellman & Liu (2004) ToM Scale - Diverse Desires task,0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,DD_08,1,Diverse Desires,Desire / intention inference,3-4 yrs,3.0,4.0,3.5,0,Wellman & Liu (2004) ToM Scale - Diverse Desires task,0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,DD_09,1,Diverse Desires,Desire / intention inference,3-4 yrs,3.0,4.0,3.5,0,Wellman & Liu (2004) ToM Scale - Diverse Desires task,0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,DD_10,1,Diverse Desires,Desire / intention inference,3-4 yrs,3.0,4.0,3.5,0,Wellman & Liu (2004) ToM Scale - Diverse Desires task,0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,ER_01,1,Emotion Recognition,Emotion recognition,3-4 yrs,3.0,4.0,3.5,3,Basic emotion recognition (Ekman); complex/social emotion recognition (Widen & Russell 2008),0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,ER_02,1,Emotion Recognition,Emotion recognition,3-4 yrs,3.0,4.0,3.5,3,Basic emotion recognition (Ekman); complex/social emotion recognition (Widen & Russell 2008),0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,ER_03,1,Emotion Recognition,Emotion recognition,3-4 yrs,3.0,4.0,3.5,3,Basic emotion recognition (Ekman); complex/social emotion recognition (Widen & Russell 2008),0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,ER_04,1,Emotion Recognition,Emotion recognition,3-4 yrs,3.0,4.0,3.5,3,Basic emotion recognition (Ekman); complex/social emotion recognition (Widen & Russell 2008),0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,ER_05,1,Emotion Recognition,Emotion recognition,3-5 yrs,3.0,5.0,4.0,3,Basic emotion recognition (Ekman); complex/social emotion recognition (Widen & Russell 2008),0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,ER_06,1,Emotion Recognition,Emotion recognition,6-8 yrs,6.0,8.0,7.0,3,Basic emotion recognition (Ekman); complex/social emotion recognition (Widen & Russell 2008),0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,ER_07,1,Emotion Recognition,Emotion recognition,6-8 yrs,6.0,8.0,7.0,3,Basic emotion recognition (Ekman); complex/social emotion recognition (Widen & Russell 2008),0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,ER_08,1,Emotion Recognition,Emotion recognition,6-8 yrs,6.0,8.0,7.0,3,Basic emotion recognition (Ekman); complex/social emotion recognition (Widen & Russell 2008),0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,ER_09,1,Emotion Recognition,Emotion recognition,6-9 yrs,6.0,9.0,7.5,3,Basic emotion recognition (Ekman); complex/social emotion recognition (Widen & Russell 2008),0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,ER_10,1,Emotion Recognition,Emotion recognition,6-8 yrs,6.0,8.0,7.0,3,Basic emotion recognition (Ekman); complex/social emotion recognition (Widen & Russell 2008),0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,ER_11,1,Emotion Recognition,Emotion recognition,4-6 yrs,4.0,6.0,5.0,3,Basic emotion recognition (Ekman); complex/social emotion recognition (Widen & Russell 2008),0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,ER_12,1,Emotion Recognition,Emotion recognition,6-8 yrs,6.0,8.0,7.0,3,Basic emotion recognition (Ekman); complex/social emotion recognition (Widen & Russell 2008),0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,FOFB_01,1,First-Order False Belief,Belief reasoning,4-5 yrs,4.0,5.0,4.5,4,"Wimmer & Perner (1983) Sally-Anne task; Perner, Leekam & Wimmer (1987) Smarties task",0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,FOFB_02,1,First-Order False Belief,Belief reasoning,4-5 yrs,4.0,5.0,4.5,4,"Wimmer & Perner (1983) Sally-Anne task; Perner, Leekam & Wimmer (1987) Smarties task",0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,FOFB_03,1,First-Order False Belief,Belief reasoning,4-5 yrs,4.0,5.0,4.5,4,"Wimmer & Perner (1983) Sally-Anne task; Perner, Leekam & Wimmer (1987) Smarties task",0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,FOFB_04,1,First-Order False Belief,Belief reasoning,4-5 yrs,4.0,5.0,4.5,4,"Wimmer & Perner (1983) Sally-Anne task; Perner, Leekam & Wimmer (1987) Smarties task",0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,FOFB_05,1,First-Order False Belief,Belief reasoning,4-5 yrs,4.0,5.0,4.5,4,"Wimmer & Perner (1983) Sally-Anne task; Perner, Leekam & Wimmer (1987) Smarties task",0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,FOFB_06,1,First-Order False Belief,Belief reasoning,4-5 yrs,4.0,5.0,4.5,4,"Wimmer & Perner (1983) Sally-Anne task; Perner, Leekam & Wimmer (1987) Smarties task",0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,FOFB_07,1,First-Order False Belief,Belief reasoning,5-6 yrs,5.0,6.0,5.5,4,"Wimmer & Perner (1983) Sally-Anne task; Perner, Leekam & Wimmer (1987) Smarties task",0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,FOFB_08,1,First-Order False Belief,Belief reasoning,4-5 yrs,4.0,5.0,4.5,4,"Wimmer & Perner (1983) Sally-Anne task; Perner, Leekam & Wimmer (1987) Smarties task",0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,FOFB_09,1,First-Order False Belief,Belief reasoning,4-5 yrs,4.0,5.0,4.5,4,"Wimmer & Perner (1983) Sally-Anne task; Perner, Leekam & Wimmer (1987) Smarties task",0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,FOFB_10,1,First-Order False Belief,Belief reasoning,5-6 yrs,5.0,6.0,5.5,4,"Wimmer & Perner (1983) Sally-Anne task; Perner, Leekam & Wimmer (1987) Smarties task",0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,FOFB_11,1,First-Order False Belief,Belief reasoning,4-5 yrs,4.0,5.0,4.5,4,"Wimmer & Perner (1983) Sally-Anne task; Perner, Leekam & Wimmer (1987) Smarties task",0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,FOFB_12,1,First-Order False Belief,Belief reasoning,5-6 yrs,5.0,6.0,5.5,4,"Wimmer & Perner (1983) Sally-Anne task; Perner, Leekam & Wimmer (1987) Smarties task",0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,FOFB_13,1,First-Order False Belief,Belief reasoning,4-5 yrs,4.0,5.0,4.5,4,"Wimmer & Perner (1983) Sally-Anne task; Perner, Leekam & Wimmer (1987) Smarties task",0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,FOFB_14,1,First-Order False Belief,Belief reasoning,4-5 yrs,4.0,5.0,4.5,4,"Wimmer & Perner (1983) Sally-Anne task; Perner, Leekam & Wimmer (1987) Smarties task",0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,FOFB_15,1,First-Order False Belief,Belief reasoning,4-5 yrs,4.0,5.0,4.5,4,"Wimmer & Perner (1983) Sally-Anne task; Perner, Leekam & Wimmer (1987) Smarties task",0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,FOFB_16,1,First-Order False Belief,Belief reasoning,5-6 yrs,5.0,6.0,5.5,4,"Wimmer & Perner (1983) Sally-Anne task; Perner, Leekam & Wimmer (1987) Smarties task",0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,FP_01,1,Faux Pas Detection,Pragmatic understanding,9-11 yrs,9.0,11.0,10.0,10,"Baron-Cohen, O'Riordan, Stone, Jones & Plaisted (1999) Faux Pas Recognition Test",0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,FP_02,1,Faux Pas Detection,Pragmatic understanding,9-11 yrs,9.0,11.0,10.0,10,"Baron-Cohen, O'Riordan, Stone, Jones & Plaisted (1999) Faux Pas Recognition Test",0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,FP_03,1,Faux Pas Detection,Pragmatic understanding,9-11 yrs,9.0,11.0,10.0,10,"Baron-Cohen, O'Riordan, Stone, Jones & Plaisted (1999) Faux Pas Recognition Test",0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,FP_04,1,Faux Pas Detection,Pragmatic understanding,9-11 yrs,9.0,11.0,10.0,10,"Baron-Cohen, O'Riordan, Stone, Jones & Plaisted (1999) Faux Pas Recognition Test",0.5968514715947981,2024-08-06,200,2.3010299956639813
